17.7	-0.526884	-0.149106
17.8	-0.540409	-0.135246
17.9	-0.552472	-0.120629
18	-0.56301	-0.105387
18.1	-0.571976	-0.0896538
18.2	-0.579332	-0.0735607
18.3	-0.585056	-0.0572382
18.4	-0.589137	-0.040814
18.5	-0.591578	-0.0244124
18.6	-0.592394	-0.00815385
18.7	-0.591609	0.00784523
18.8	-0.589262	0.0234733
18.9	-0.5854	0.0386239
19	-0.58008	0.0531961
19.1	-0.57337	0.0670947
19.2	-0.565347	0.0802308
19.3	-0.556095	0.0925224
19.4	-0.545706	0.103894
19.5	-0.534278	0.114279
19.6	-0.521916	0.123617
19.7	-0.50873	0.131858
19.8	-0.494834	0.13896
19.9	-0.480345	0.144889
20	-0.465383	0.149623
20.1	-0.450068	0.153151
20.2	-0.434521	0.155468
20.3	-0.418863	0.156584
20.4	-0.403211	0.156516
20.5	-0.387682	0.155296
20.6	-0.372385	0.152962
20.7	-0.357429	0.149564
20.8	-0.342913	0.145161
20.9	-0.328931	0.139821
21	-0.315569	0.133622
21.1	-0.302904	0.126647
21.2	-0.291005	0.118987
21.3	-0.279931	0.110739
21.4	-0.269731	0.102002
21.5	-0.260443	0.0928816
21.6	-0.252095	0.0834841
21.7	-0.244703	0.0739172
21.8	-0.238274	0.0642883
21.9	-0.232804	0.054704
22	-0.228277	0.0452685
22.1	-0.224669	0.0360825
22.2	-0.221944	0.0272425
22.3	-0.22006	0.0188397
22.4	-0.218964	0.0109591
22.5	-0.218597	0.00367896
22.6	-0.21889	-0.00293025
22.7	-0.21977	-0.00880614
22.8	-0.22116	-0.0138949
22.9	-0.222975	-0.018152
23	-0.225129	-0.0215418
23.1	-0.227533	-0.0240384
23.2	-0.230095	-0.0256254
23.3	-0.232725	-0.0262957
23.4	-0.23533	-0.0260518
23.5	-0.237821	-0.0249051
23.6	-0.240108	-0.0228759
23.7	-0.242108	-0.0199929
23.8	-0.243737	-0.0162927
23.9	-0.244919	-0.0118195
24	-0.245581	-0.00662406
24.1	-0.245658	-0.000763655
24.2	-0.245088	0.00569903
24.3	-0.243818	0.0126964
24.4	-0.241802	0.0201568
24.5	-0.239002	0.0280049
24.6	-0.235386	0.036163
24.7	-0.23093	0.0445514
24.8	-0.225621	0.0530892
24.9	-0.219452	0.0616951
25	-0.212423	0.0702882
25.1	-0.204544	0.0787887
25.2	-0.195832	0.0871187
25.3	-0.186312	0.0952029
25.4	-0.176015	0.102969
25.5	-0.16498	0.110349
25.6	-0.153252	0.117279
25.7	-0.140883	0.1237
25.8	-0.127927	0.12956
25.9	-0.114445	0.134811
26	-0.100504	0.139415
26.1	-0.0861703	0.143336
26.2	-0.0715153	0.14655
26.3	-0.0566116	0.149038
26.4	-0.0415328	0.150788
26.5	-0.0263531	0.151797
26.6	-0.0111463	0.152068
26.7	0.00401506	0.151614
26.8	0.0190602	0.150451
26.9	0.0339208	0.148606
27	0.0485317	0.146109
27.1	0.0628314	0.142997
27.2	0.0767628	0.139314
27.3	0.0902734	0.135106
27.4	0.103316	0.130425
27.5	0.115848	0.125325
27.6	0.127835	0.119864
27.7	0.139245	0.114102
27.8	0.150055	0.108101
27.9	0.160247	0.101921
28	0.16981	0.0956256
28.1	0.178737	0.0892753
28.2	0.18703	0.0829304
28.3	0.194695	0.0766492
28.4	0.201744	0.0704879
28.5	0.208194	0.0644996
28.6	0.214067	0.0587343
28.7	0.219391	0.0532382
28.8	0.224197	0.0480536
28.9	0.228518	0.0432182
29	0.232395	0.0387655
29.1	0.235867	0.0347238
29.2	0.238979	0.0311168
29.3	0.241775	0.0279627
29.4	0.244303	0.0252751
29.5	0.246609	0.023062
29.6	0.248742	0.0213267
29.7	0.250748	0.0200672
29.8	0.252676	0.0192768
29.9	0.254571	0.0189442
30	0.256476	0.0190535
30.1	0.258434	0.0195845
30.2	0.260486	0.0205134
30.3	0.262667	0.0218125
30.4	0.265012	0.023451
30.5	0.267552	0.0253953
30.6	0.270312	0.027609
30.7	0.273318	0.0300541
30.8	0.276587	0.0326907
30.9	0.280135	0.0354777
31	0.283972	0.0383734
31.1	0.288106	0.0413355
31.2	0.292538	0.0443222
31.3	0.297267	0.0472918
31.4	0.302287	0.0502039
31.5	0.307589	0.0530192
31.6	0.313159	0.0557001
31.7	0.31898	0.058211
31.8	0.325032	0.0605187
31.9	0.331292	0.0625925
32	0.337732	0.0644045
32.1	0.344325	0.0659299
32.2	0.35104	0.0671471
32.3	0.357843	0.0680378
32.4	0.364702	0.068587
32.5	0.371581	0.0687834
32.6	0.378442	0.0686189
32.7	0.385251	0.0680889
32.8	0.391971	0.0671924
32.9	0.398564	0.0659314
33	0.404995	0.0643114
33.1	0.411229	0.0623405
33.2	0.417232	0.0600301
33.3	0.422971	0.0573941
33.4	0.428416	0.0544489
33.5	0.433537	0.0512129
33.6	0.438308	0.047707
33.7	0.442704	0.0439536
33.8	0.446701	0.0399766
33.9	0.450281	0.0358013
34	0.453427	0.0314539
34.1	0.456123	0.0269617
34.2	0.458358	0.0223523
34.3	0.460124	0.0176537
34.4	0.461413	0.0128941
34.5	0.462223	0.00810127
34.6	0.462553	0.00330301
34.7	0.462406	-0.00147365
34.8	0.461786	-0.00620234
34.9	0.4607	-0.0108576
35	0.459158	-0.0154152
35.1	0.457173	-0.0198519
35.2	0.454759	-0.0241462
35.3	0.451931	-0.0282779
35.4	0.448708	-0.0322286
35.5	0.44511	-0.0359815
35.6	0.441158	-0.039522
35.7	0.436874	-0.0428372
35.8	0.432282	-0.0459164
35.9	0.427407	-0.0487508
36	0.422274	-0.0513341
36.1	0.416908	-0.0536617
36.2	0.411334	-0.0557316
36.3	0.40558	-0.0575436
36.4	0.39967	-0.0590999
36.5	0.39363	-0.0604046
36.6	0.387483	-0.061464
36.7	0.381255	-0.0622861
36.8	0.374967	-0.0628809
36.9	0.368641	-0.0632601
37	0.362297	-0.0634372
37.1	0.355954	-0.0634268
37.2	0.34963	-0.063245
37.3	0.343339	-0.0629091
37.4	0.337095	-0.0624373
37.5	0.33091	-0.0618486
37.6	0.324794	-0.0611625
37.7	0.318754	-0.0603991
37.8	0.312796	-0.0595785
37.9	0.306924	-0.0587209
38	0.301139	-0.0578463
38.1	0.295442	-0.0569744
38.2	0.28983	-0.0561241
38.3	0.284298	-0.0553138
38.4	0.278842	-0.0545608
38.5	0.273454	-0.0538815
38.6	0.268125	-0.053291
38.7	0.262845	-0.0528029
38.8	0.257602	-0.0524297
38.9	0.252383	-0.0521819
39	0.247177	-0.0520687
39.1	0.241967	-0.0520974
39.2	0.236739	-0.0522735
39.3	0.231479	-0.0526009
39.4	0.226171	-0.0530815
39.5	0.2208	-0.0537155
39.6	0.21535	-0.0545014
39.7	0.209806	-0.0554357
39.8	0.204155	-0.0565135
39.9	0.198382	-0.0577282
40	0.192475	-0.0590717
40.1	0.186421	-0.0605343
40.2	0.180211	-0.0621054
40.3	0.173833	-0.0637728
40.4	0.167281	-0.0655236
40.5	0.160547	-0.0673438
40.6	0.153625	-0.0692188
40.7	0.146511	-0.0711333
40.8	0.139204	-0.0730716
40.9	0.131702	-0.0750179
41	0.124007	-0.0769561
41.1	0.11612	-0.0788703
41.2	0.108045	-0.0807448
41.3	0.0997889	-0.0825643
41.4	0.0913575	-0.084314
41.5	0.0827595	-0.0859799
41.6	0.0740046	-0.0875486
41.7	0.0651038	-0.0890079
41.8	0.0560692	-0.0903465
41.9	0.0469138	-0.0915542
42	0.0376516	-0.0926223
42.1	0.0282972	-0.0935431
42.2	0.0188662	-0.0943104
42.3	0.00937425	-0.0949196
42.4	-0.000162474	-0.0953672
42.5	-0.00972761	-0.0956514
42.6	-0.0193048	-0.0957716
42.7	-0.0288777	-0.095729
42.8	-0.0384302	-0.0955257
42.9	-0.0479468	-0.0951655
43	-0.0574121	-0.0946534
43.1	-0.0668117	-0.0939953
43.2	-0.0761315	-0.0931986
43.3	-0.0853587	-0.0922714
43.4	-0.0944809	-0.0912228
43.5	-0.103487	-0.0900627
43.6	-0.112367	-0.0888016
43.7	-0.121112	-0.0874506
43.8	-0.129715	-0.086021
43.9	-0.138167	-0.0845246
44	-0.146464	-0.0829733
44.1	-0.154602	-0.0813789
44.2	-0.162578	-0.0797531
44.3	-0.170388	-0.0781076
44.4	-0.178034	-0.0764534
44.5	-0.185514	-0.0748013
44.6	-0.19283	-0.0731616
44.7	-0.199984	-0.0715437
44.8	-0.20698	-0.0699566
44.9	-0.213821	-0.0684082
45	-0.220511	-0.0669058
45.1	-0.227057	-0.0654557
45.2	-0.233463	-0.0640632
45.3	-0.239736	-0.0627327
45.4	-0.245883	-0.0614676
45.5	-0.25191	-0.0602703
45.6	-0.257825	-0.0591423
45.7	-0.263633	-0.058084
45.8	-0.269342	-0.0570947
45.9	-0.27496	-0.0561731
46	-0.280491	-0.0553169
46.1	-0.285944	-0.0545227
46.2	-0.291322	-0.0537868
46.3	-0.296633	-0.0531042
46.4	-0.30188	-0.0524698
46.5	-0.307067	-0.0518775
46.6	-0.3122	-0.0513209
46.7	-0.317279	-0.0507932
46.8	-0.322308	-0.050287
46.9	-0.327287	-0.0497949
47	-0.332218	-0.0493091
47.1	-0.3371	-0.0488219
47.2	-0.341933	-0.0483255
47.3	-0.346714	-0.047812
47.4	-0.351441	-0.0472739
47.5	-0.356112	-0.0467037
47.6	-0.360721	-0.0460942
47.7	-0.365265	-0.0454386
47.8	-0.369738	-0.0447305
47.9	-0.374134	-0.0439639
48	-0.378448	-0.0431333
48.1	-0.382671	-0.0422338
48.2	-0.386797	-0.041261
48.3	-0.390818	-0.0402113
48.4	-0.394726	-0.0390814
48.5	-0.398513	-0.0378689
48.6	-0.402171	-0.0365721
48.7	-0.40569	-0.0351897
48.8	-0.409062	-0.0337214
48.9	-0.412278	-0.0321673
49	-0.415331	-0.0305283
49.1	-0.418212	-0.0288059
49.2	-0.420912	-0.0270022
49.3	-0.423424	-0.0251197
49.4	-0.42574	-0.0231618
49.5	-0.427853	-0.0211322
49.6	-0.429757	-0.0190352
49.7	-0.431444	-0.0168753
49.8	-0.43291	-0.0146577
49.9	-0.434149	-0.0123878
50	-0.435156	-0.0100713
50.1	-0.435928	-0.00771432
50.2	-0.43646	-0.00532296
50.3	-0.43675	-0.00290364
50.4	-0.436797	-0.000462882
50.5	-0.436597	0.00199274
50.6	-0.436152	0.00445662
50.7	-0.435459	0.00692217
50.8	-0.434521	0.00938288
50.9	-0.433338	0.0118323
51	-0.431911	0.0142643
51.1	-0.430244	0.0166726
51.2	-0.428339	0.0190516
51.3	-0.426199	0.0213955
51.4	-0.42383	0.0236992
51.5	-0.421234	0.0259577
51.6	-0.418417	0.0281665
51.7	-0.415385	0.0303213
51.8	-0.412143	0.0324183
51.9	-0.408698	0.0344542
52	-0.405055	0.036426
52.1	-0.401222	0.0383313
52.2	-0.397205	0.040168
52.3	-0.393012	0.0419346
52.4	-0.388649	0.04363
52.5	-0.384123	0.0452535
52.6	-0.379443	0.046805
52.7	-0.374614	0.0482848
52.8	-0.369645	0.0496934
52.9	-0.364542	0.0510322
53	-0.359312	0.0523025
53.1	-0.353961	0.0535063
53.2	-0.348496	0.0546458
53.3	-0.342924	0.0557236
53.4	-0.33725	0.0567425
53.5	-0.331479	0.0577057
53.6	-0.325618	0.0586165
53.7	-0.31967	0.0594783
53.8	-0.31364	0.060295
53.9	-0.307533	0.0610702
54	-0.301352	0.0618079
54.1	-0.295101	0.0625119
54.2	-0.288783	0.0631862
54.3	-0.282399	0.0638346
54.4	-0.275953	0.0644609
54.5	-0.269446	0.0650687
54.6	-0.26288	0.0656616
54.7	-0.256256	0.066243
54.8	-0.249574	0.0668158
54.9	-0.242836	0.0673831
55	-0.236041	0.0679474
55.1	-0.22919	0.068511
55.2	-0.222282	0.0690761
55.3	-0.215318	0.0696443
55.4	-0.208296	0.070217
55.5	-0.201217	0.0707951
55.6	-0.194079	0.0713795
55.7	-0.186882	0.0719704
55.8	-0.179625	0.0725678
55.9	-0.172308	0.0731714
56	-0.16493	0.0737805
56.1	-0.15749	0.074394
56.2	-0.149989	0.0750107
56.3	-0.142426	0.0756289
56.4	-0.134802	0.0762469
56.5	-0.127116	0.0768624
56.6	-0.119368	0.0774733
56.7	-0.111561	0.0780769
56.8	-0.103693	0.0786706
56.9	-0.0957683	0.0792516
57	-0.0877866	0.079817
57.1	-0.0797502	0.0803639
57.2	-0.0716613	0.0808892
57.3	-0.0635223	0.08139
57.4	-0.0553359	0.0818634
57.5	-0.0471053	0.0823064
57.6	-0.0388337	0.0827162
57.7	-0.0305247	0.0830901
57.8	-0.0221821	0.0834256
57.9	-0.0138101	0.0837203
58	-0.00541291	0.083972
58.1	0.00300497	0.0841787
58.2	0.0114388	0.0843388
58.3	0.0198839	0.0844507
58.4	0.0283352	0.0845131
58.5	0.0367877	0.0845251
58.6	0.0452363	0.084486
58.7	0.0536759	0.0843952
58.8	0.0621011	0.0842526
58.9	0.0705069	0.0840583
59	0.0788882	0.0838126
59.1	0.0872398	0.0835161
59.2	0.0955568	0.0831696
59.3	0.103834	0.0827742
59.4	0.112067	0.0823311
59.5	0.120251	0.0818417
59.6	0.128382	0.0813076
59.7	0.136455	0.0807307
59.8	0.144467	0.0801127
59.9	0.152412	0.0794557
60	0.160288	0.0787617
60.1	0.168092	0.0780329
60.2	0.175819	0.0772714
60.3	0.183467	0.0764793
60.4	0.191033	0.0756588
60.5	0.198514	0.074812
60.6	0.205908	0.0739409
60.7	0.213213	0.0730477
60.8	0.220426	0.072134
60.9	0.227546	0.0712017
61	0.234571	0.0702524
61.1	0.2415	0.0692877
61.2	0.248331	0.0683089
61.3	0.255063	0.0673171
61.4	0.261694	0.0663134
61.5	0.268224	0.0652987
61.6	0.274651	0.0642736
61.7	0.280975	0.0632386
61.8	0.287195	0.062194
61.9	0.293309	0.0611399
62	0.299316	0.0600764
62.1	0.305217	0.0590032
62.2	0.311009	0.05792
62.3	0.316691	0.0568263
62.4	0.322263	0.0557214
62.5	0.327724	0.0546046
62.6	0.333071	0.053475
62.7	0.338304	0.0523316
62.8	0.343422	0.0511735
62.9	0.348422	0.0499994
63	0.353303	0.0488082
63.1	0.358062	0.0475987
63.2	0.362699	0.0463696
63.3	0.367211	0.0451198
63.4	0.371596	0.0438479
63.5	0.375851	0.0425529
63.6	0.379975	0.0412336
63.7	0.383964	0.0398888
63.8	0.387815	0.0385176
63.9	0.391527	0.0371191
64	0.395097	0.0356922
64.1	0.39852	0.0342365
64.2	0.401795	0.0327512
64.3	0.404919	0.0312358
64.4	0.407888	0.0296901
64.5	0.410699	0.0281137
64.6	0.41335	0.0265067
64.7	0.415837	0.0248691
64.8	0.418157	0.0232011
64.9	0.420307	0.0215033
65	0.422285	0.0197761
65.1	0.424087	0.0180203
65.2	0.425711	0.0162368
65.3	0.427153	0.0144265
65.4	0.428412	0.0125908
65.5	0.429485	0.0107309
65.6	0.43037	0.00884839
65.7	0.431065	0.00694479
65.8	0.431567	0.00502189
65.9	0.431875	0.00308156
66	0.431988	0.00112579
66.1	0.431903	-0.00084333
66.2	0.431621	-0.00282363
66.3	0.43114	-0.00481283
66.4	0.430459	-0.00680861
66.5	0.429578	-0.00880855
66.6	0.428497	-0.0108102
66.7	0.427216	-0.0128111
66.8	0.425735	-0.0148088
66.9	0.424055	-0.0168006
67	0.422177	-0.0187841
67.1	0.420101	-0.0207568
67.2	0.417829	-0.0227162
67.3	0.415363	-0.0246598
67.4	0.412705	-0.0265852
67.5	0.409856	-0.0284901
67.6	0.406818	-0.0303722
67.7	0.403596	-0.0322293
67.8	0.40019	-0.0340593
67.9	0.396604	-0.0358602
68	0.392841	-0.0376302
68.1	0.388904	-0.0393673
68.2	0.384797	-0.0410701
68.3	0.380523	-0.0427369
68.4	0.376087	-0.0443665
68.5	0.371491	-0.0459576
68.6	0.36674	-0.047509
68.7	0.361838	-0.04902
68.8	0.356789	-0.0504896
68.9	0.351597	-0.0519174
69	0.346267	-0.0533028
69.1	0.340802	-0.0546455
69.2	0.335208	-0.0559454
69.3	0.329488	-0.0572025
69.4	0.323646	-0.0584169
69.5	0.317687	-0.0595888
69.6	0.311615	-0.0607188
69.7	0.305434	-0.0618073
69.8	0.299149	-0.0628551
69.9	0.292763	-0.0638628
70	0.286279	-0.0648313
70.1	0.279703	-0.0657617
70.2	0.273038	-0.0666549
70.3	0.266287	-0.0675121
70.4	0.259453	-0.0683344
70.5	0.252541	-0.069123
70.6	0.245553	-0.0698791
70.7	0.238492	-0.0706041
70.8	0.231363	-0.0712992
70.9	0.224166	-0.0719656
71	0.216906	-0.0726046
71.1	0.209584	-0.0732175
71.2	0.202203	-0.0738053
71.3	0.194766	-0.0743692
71.4	0.187275	-0.0749103
71.5	0.179732	-0.0754296
71.6	0.17214	-0.0759281
71.7	0.164499	-0.0764064
71.8	0.156812	-0.0768654
71.9	0.149082	-0.0773058
72	0.141309	-0.0777281
72.1	0.133496	-0.0781327
72.2	0.125644	-0.07852
72.3	0.117755	-0.0788903
72.4	0.10983	-0.0792435
72.5	0.101872	-0.0795799
72.6	0.0938824	-0.0798992
72.7	0.0858623	-0.0802013
72.8	0.0778137	-0.080486
72.9	0.0697384	-0.0807528
73	0.0616383	-0.0810014
73.1	0.0535151	-0.0812311
73.2	0.045371	-0.0814415
73.3	0.0372078	-0.0816318
73.4	0.0290277	-0.0818012
73.5	0.0208328	-0.0819492
73.6	0.0126253	-0.0820748
73.7	0.00440757	-0.0821773
73.8	-0.003818	-0.0822557
73.9	-0.0120489	-0.0823094
74	-0.0202827	-0.0823373
74.1	-0.0285165	-0.0823387
74.2	-0.0367478	-0.0823127
74.3	-0.0449737	-0.0822587
74.4	-0.0531912	-0.0821757
74.5	-0.0613976	-0.0820632
74.6	-0.0695896	-0.0819203
74.7	-0.0777643	-0.0817466
74.8	-0.0859184	-0.0815415
74.9	-0.0940489	-0.0813045
75	-0.102152	-0.0810351
75.1	-0.110226	-0.0807331
75.2	-0.118265	-0.0803981
75.3	-0.126268	-0.0800299
75.4	-0.134231	-0.0796284
75.5	-0.142151	-0.0791935
75.6	-0.150023	-0.0787252
75.7	-0.157846	-0.0782237
75.8	-0.165614	-0.077689
75.9	-0.173327	-0.0771213
76	-0.180979	-0.0765209
76.1	-0.188567	-0.0758881
76.2	-0.19609	-0.0752233
76.3	-0.203543	-0.0745269
76.4	-0.210922	-0.0737993
76.5	-0.218227	-0.0730409
76.6	-0.225452	-0.0722523
76.7	-0.232595	-0.071434
76.8	-0.239654	-0.0705866
76.9	-0.246625	-0.0697105
77	-0.253505	-0.0688063
77.1	-0.260293	-0.0678745
77.2	-0.266985	-0.0669157
77.3	-0.273578	-0.0659305
77.4	-0.280069	-0.0649192
77.5	-0.286458	-0.0638824
77.6	-0.29274	-0.0628206
77.7	-0.298913	-0.0617341
77.8	-0.304976	-0.0606234
77.9	-0.310924	-0.0594889
78	-0.316757	-0.0583309
78.1	-0.322472	-0.0571496
78.2	-0.328067	-0.0559455
78.3	-0.333539	-0.0547186
78.4	-0.338886	-0.0534693
78.5	-0.344106	-0.0521977
78.6	-0.349196	-0.0509039
78.7	-0.354155	-0.0495881
78.8	-0.35898	-0.0482504
78.9	-0.363669	-0.0468909
79	-0.36822	-0.0455096
79.1	-0.372631	-0.0441065
79.2	-0.376899	-0.0426818
79.3	-0.381022	-0.0412355
79.4	-0.384999	-0.0397676
79.5	-0.388827	-0.0382782
79.6	-0.392504	-0.0367673
79.7	-0.396027	-0.035235
79.8	-0.399395	-0.0336814
79.9	-0.402606	-0.0321066
80	-0.405657	-0.0305109
80.1	-0.408546	-0.0288943
80.2	-0.411272	-0.0272572
80.3	-0.413832	-0.0255997
80.4	-0.416224	-0.0239224
80.5	-0.418447	-0.0222254
80.6	-0.420498	-0.0205093
80.7	-0.422375	-0.0187746
80.8	-0.424077	-0.0170218
80.9	-0.425603	-0.0152516
81	-0.426949	-0.0134647
81.1	-0.428115	-0.0116619
81.2	-0.4291	-0.00984392
81.3	-0.429901	-0.00801178
81.4	-0.430517	-0.00616644
81.5	-0.430948	-0.00430897
81.6	-0.431192	-0.00244051
81.7	-0.431249	-0.000562252
81.8	-0.431116	0.00132452
81.9	-0.430794	0.00321847
82	-0.430282	0.00511818
82.1	-0.42958	0.0070222
82.2	-0.428687	0.008929
82.3	-0.427604	0.010837
82.4	-0.426329	0.0127446
82.5	-0.424864	0.01465
82.6	-0.423209	0.0165517
82.7	-0.421364	0.0184478
82.8	-0.419331	0.0203366
82.9	-0.417109	0.0222163
83	-0.4147	0.0240851
83.1	-0.412106	0.0259412
83.2	-0.409328	0.0277828
83.3	-0.406367	0.0296081
83.4	-0.403226	0.0314153
83.5	-0.399905	0.0332026
83.6	-0.396409	0.0349684
83.7	-0.392738	0.0367109
83.8	-0.388895	0.0384286
83.9	-0.384883	0.0401197
84	-0.380704	0.0417829
84.1	-0.376363	0.0434166
84.2	-0.371861	0.0450195
84.3	-0.367202	0.0465902
84.4	-0.362389	0.0481276
84.5	-0.357426	0.0496306
84.6	-0.352316	0.0510981
84.7	-0.347063	0.0525292
84.8	-0.341671	0.0539232
84.9	-0.336143	0.0552792
85	-0.330483	0.0565968
85.1	-0.324696	0.0578754
85.2	-0.318784	0.0591146
85.3	-0.312753	0.0603143
85.4	-0.306605	0.0614743
85.5	-0.300346	0.0625946
85.6	-0.293978	0.0636752
85.7	-0.287507	0.0647164
85.8	-0.280935	0.0657184
85.9	-0.274267	0.0666817
86	-0.267506	0.0676067
86.1	-0.260657	0.0684939
86.2	-0.253722	0.0693441
86.3	-0.246707	0.070158
86.4	-0.239613	0.0709363
86.5	-0.232445	0.0716799
86.6	-0.225206	0.0723897
86.7	-0.217899	0.0730666
86.8	-0.210528	0.0737116
86.9	-0.203096	0.0743257
87	-0.195605	0.0749098
87.1	-0.188058	0.0754649
87.2	-0.180459	0.0759921
87.3	-0.17281	0.0764922
87.4	-0.165113	0.0769664
87.5	-0.157371	0.0774154
87.6	-0.149587	0.0778401
87.7	-0.141763	0.0782414
87.8	-0.133901	0.0786201
87.9	-0.126004	0.0789767
88	-0.118072	0.0793121
88.1	-0.11011	0.0796268
88.2	-0.102118	0.0799212
88.3	-0.0940981	0.0801957
88.4	-0.086053	0.0804508
88.5	-0.0779843	0.0806867
88.6	-0.069894	0.0809035
88.7	-0.0617838	0.0811014
88.8	-0.0536558	0.0812804
88.9	-0.0455117	0.0814403
89	-0.0373536	0.0815811
89.1	-0.0291834	0.0817026
89.2	-0.0210029	0.0818044
